"","location"
"3641","KHILKHET BUS STOP,NEW AIRPORT RPAD"
"3642","UCB CORPORATE OFFICE PLOT CWS  (A) 1, ROAD 34 , GULSHAN AVENUE , DHAKA 1212"
"3643","HAZI SULTAN STORE , DHOUR MAIN RD , KAMARPARA , UTTARA"
"3644","CNC,MIRPUR DOHS MAIN RD,MIRPUR DOHS"
"3645","PLOT 73, RD 1, BLOCK A, BASHUNDHARA R/A"
"3646","LA MARIDIAN HOTEL,NIKUNJO,AIRPORT RD,DHAKA"
"3647","IMAX PLUS , BANANI DOHS"
"3648","SEA SHELL HOTEL & PARTY PALACE , SECROR 10 , UTTARA"
"3649","HAZI KACCHI GHOR & TEHARI,SHAH MAKHDUM AVENUE,SECTOR 14,UTTARA"
"3650","SHAHDAT MOTORS ,D HAKA ARICHA HIGHWAY"
"3651","COMILLA CHOTPHOTI HOUSE"
"3652","MODDHOPARA SHAHI JAME MASJID , BAZAR RD , 1340"
"3653","RUBIS BEAUTY PARLOUR,TIKTULI,WARI"
"3654","FORTUNE SHOPPING MALL , DIT RD , MOUCHAK MARKET , MALIBAGH"
"3655","JAHAR ALI , GP 168 , MOHAKHALI WIRELESS RD , MOHAKHALI"
"3656","BANGLADESH CHINA FRIENDSHIP CONFERENCE CENTRE , BEGUM ROKEYA SHARANI , SHER E BANGLA NAGAR"
"3657","SULTANA KAMAL BRIDGE,NARAYANGANJ"
"3658","SAYEM RD END POINT , SAYEM RD , BLOCK A , BASHUNDHARA R/A"
"3659","HOUSE 52/1 , BASABO MADERTEK ROAD , SABUJBAGH , BASABO"
"3660","OMAR HASAN DRY CLEANERS , MOHAMMADIA HOUSING SOCIETY , MOHAMMADPUR"
"3661","MITHAI HAZIPARA , EAST HAZIPARA , RAMPURA"
"3662","RAMNA KALI MANDIR,SUHRAWARDY UDDAN RD,RAMNA"
"3663","RD 11, BANANI"
"3664","LEAD SHURJALOK , PALASH NAGAR , MIRPUR 11"
"3665","H 197, HATIRPOOL"
"3666","100, ROAD 3, BLOCK C , BASHUNDHARA R/A"
"3667","102/1 , MANIK MIA AVENUE , DHANMONDI R/A , LALMATIA"
"3668","EVER CARE HOSPITAL DHAKA"
"3669","AMICUS SUNFLOWER,H 478,RD 16,BLOCK F, BASUNDHARA R/A"
"3670","COMBESHI GENERAL STORE,JIGATOLA,DHANMONDI"
"3671","SHYAMPUR BOROITOLA RAILWAY STATION , JURAIN"
"3672","OBONI FASHION, H 4/14 , RAZIA SULTANA RD, MOHAMMADPUR"
"3673","BASABO, DHAKA , BANGLADESH"
"3674","farid hossen , block b , mirpur 11"
"3675","RD 71 , GULSHAN 2"
"3676","H 22, RD 7, KADERABAD HOUSING , MOHAMMADPUR"
"3677","SKY VIEW PARK CITY , H 165, SHANTINAGAR RD , RAJARBAGH , MALIBAGH"
"3678","SUKONNA TOWER, 35 MIRPUR ROAD"
"3679","H 2321,PEYARABAG RD,MOGBAZAR"
"3680","ROYAL FITNESS CENTRE ( GYM ) , MOHAKHALI DOHS"
"3681","SUMAIYA FOOD PLACE,THANA ROAD,PARBOTI NAGAR"
"3682","MIRER BAZAR BUS STOP"
"3683","URBO FILMS , NIKETON , GULSHAN -1"
"3684","CASA GRANDE , GULSHAN 2 , GULSHAN"
"3685","PROPERTY INDEX,BLOCK G,BASUNDHARA R/A"
"3686","NATIONAL MARTYRS JAME MOSQUE,DHAKA ARICHA HIGHWAY,NOBINAGAR,1345"
"3687","SQUARE HOSPITALS LTD, PANTHAPATH RD, KALABAGAN"
"3688","RUAP,SECTOR 18 UTTARA"
"3689","TOKYO SQUARE,MOHAMMADIA HOUSING,SOCIETY,MOHAMMADPUR"
"3690","bangladesh election commission bhaban , agargao"
"3691","MODERN COMPUTER & TRAINING CENTER , SHAHJADPUR , BADDA"
"3692","AIRPORT FOOTOVER BRIDGE,DHAKA MYMENSINGH,HIGHWAY"
"3693","JHIGATOLA BUS STAND"
"3694","1/12,SIR ALLAM MUHAMMAD IQBAL ROAD,MOHAMMADPUR"
"3695","355 , ROAD 5 , MIRPUR  DOHS , MIRPUR 12"
"3696","LUCKY PURBACHAL LIMITED , GAREEB E NEWAZ AVENUE , SECTOR 13 , UTTARA"
"3697","AZIMPUR BUS STAND MASJID,AZIMPUR RD,AZIMPUR"
"3698","tanmanna conmplex , mirpur rd  14, kachukhet"
"3699","BRITISH HIGH COMMISION CLUB,EMBASSY RD,BARIDHARA"
"3700","DUTCH BANGLA BANK LTD, KALSI RD, MIRPUR 11"
"3701","KALNI BAZAR,DHAKA CITY BYPASS RAYERDIA,RUPGANJ,NARAYANGANJ"
"3702","DHAKA NATIONAL MEDICAL COLLEGE"
"3703","CAMBRIAN SCHOOL AND COLLEGE , PRAGOTI SARANI , SHAHJADPUR"
"3704","RAHMAN AJ TRADE CENTER,BASUNDHARA,BASUNDHARA MAIN GATE"
"3705","RAHMAN VILLA , H 68/B , JIGATOLA MAIN RD , JIGATALA"
"3706","AARONG GULSHAN ,TEJGAON GULSHAN LINK RD"
"3707","RD 27,BANANI"
"3708","GAZIPUR POLICE LINE CANTEEN, JOYEDEBPUR RD , 1702"
"3709","GYMNASIUM OF GOVT. COLLEGE OF PHYSICAL EDUCATION , SAT MASJID RD , BLOCK F , MOHAMMADPUR"
"3710","HOUSE 39 ROAD 5 NIKUNJA 1 KHILKHET DHAKA"
"3711","AZ INTERNATIONAL SCHOOL,GREEN ROAD,DHANMONDI"
"3712","MAHMUDAS DREAM HOUSE,ADABAR,MOHAMMADPUR"
"3713","NAVANA PARADISE , HOUSE 9 , ROAD 6 , SECTOR 7 , UTTARA"
"3714","UPPERCRUST BOULANGERIE & PATISSERIE,GULSHAN 2,GULSHAN"
"3715","KAZIM MANZIL CPMPLEX , K 62 /7, LICHU BAGAN RD , JOAR SHAHARA"
"3716","ILMA GRAMMAR SCHOOL,RUPNAGAR RESIDENTIAL AREA,MIRPUR"
"3717","KEYMAKERS CONSULTING LIMITED,BLOCK B,NIKETON"
"3718","TRINE UNIVERSITY BANGLADESH REGIONAL OFFICE , RESIDENTIAL AREA , DHANMONDI"
"3719","TERRRA COTA TALES , INDUTRIAL AREA TEJGAON"
"3720","al helal psiotherapy center , matikata , mirpur ecb"
"3721","I BLOCK,ROAD 8,BASUNDHARA R/A"
"3722","DANIA CKUB ROAD , JATRABARI"
"3723","34,SHAPLA CHOTTOR,KAMALAPUR"
"3724","RD 4 , DHAMALKOT , DHAKA CANTONMENT"
"3725","29/16 , BLOCK C , TAJMAHAL ROAD , MOHAMMADPUR"
"3726","POPULAR HOSPITAL , DHANMONDI ROAD 2 , DHANMONDI R/A"
"3727","MORNING SUN SOUND & LIGHTING , H 231, FREE SCHOOL  ST , KATHALBAGAN"
"3728","THE CAFE RIO , RESIDENTIAL AREA , DHANMONDI"
"3729","NEW GOOD LIFE HAIRDRESSING & SALON , BLOCK E, BANANI"
"3730","NSU AUDITORIUM,NSU DRIVEWAY,BLOCK B,BASHUNDHARA R/A"
"3731","COME TO MARKET,RESIDENTIAL AREA,DHANMONDI"
"3732","CAMBRIAN COLLEGE,NURERCHALA RD,NOTUN BAZAR,BADDA"
"3733","BADDA JAGORONI CLUB , SCHOOL RD , SOUTH BADDA"
"3734","HATIR JHEEL LINK ROAD , DAKKHIN BADDA , GULSHAN"
"3735","PRIME MINISTERS OFFICE,PRIME MINISTERS OFFICE RD,TEJGAON"
"3736","COMPOSITE STEEL STRUCTURE LTD , HOUSE 320 , ROAD 21 , MOHAKHALI DOHS , MOHAKHALI"
"3737","CARPRO BANGLADESH,COCA COLA ROAD,VATARA"
"3738","PIZZA HUT DHANMONDI 13, RESIDENTIAL AREA"
"3739","H 13/2, KALACHANDPUR MAIN RD  KALACHANDPUR"
"3740","APOLLO INFORMATION CENTRE , GULSHAN 1 , GULSHAN"
"3741","JATIYO CHOKKHU BIGGYAN INSTITUTE O HOSPITAL,SYED MAHBUB MURSHED AVE,AGARGAON"
"3742","RD B3 , EASTERN HOUSING , PALLABI 2 PHASE"
"3743","BALUR MATH , AHAMDNAGAR , MIDDLE PAIKPARA"
"3744","RD 13 , BARIDHARA"
"3745","VIVA , GULSHAN 1 , GULSHAN"
"3746","DAMINI DALAN , HOUSE NO 22, BLOCK D, ROAD 6 , NIKETAN HOUSING SOCIETY , GULSHAN 1"
"3747","ROZA MONI HOME , SAHNTINAGAR BAZAR ROAD, SHANTINAGAR , KAKRAIL"
"3748","ASSISTANCE FOR BLIND CHILDREN , WEST RAJABAZAR INDIRA ROAD , PANTHAPATH"
"3749","HOUSE 292 ROAD 4,DOHS BASUNDHARA"
"3750","NILKLHET BOOK MARKET , BABUPURA NILKHET"
"3751","PLOT 157 , RD 10 , BLOCK G , BASUNDHARA R/A"
"3752","H 34, ATISH DIPANKAR RD , BASABO"
"3753","33 35 , ROAD 15A , DHANMONDI R/A"
"3754","AFGHANI FIRE,BLOCK L,SOUTH BANASREE"
"3755","TARABO BAZAR,TARABO DEMRAGHAT RD,KATCHPUR,NARAYANGANJ,1361"
"3756","IMPLEX,SOUTH BADDA"
"3757","MOHI  AN , 11/6, SIDDESWARI LANE  WIRELESS , PALTAN"
"3758","RAMNA PARK,RAMNA"
"3759","MIRPUR ROAD  , MUKTI HOUSING , KALLYANPUR"
"3760","11/1,SECTION 6"
"3761","RAJANIGANDHA RESIDENTIAL SOCIETY,CHOWDHURIPARA,MALIBAGH"
"3762","TRANSMISSION COMPOUND,BTCL COLONY,BANANI"
"3763","ROAD 4 B, NIKUNJA 2"
"3764","TV AKASH DTH,SECTOR 3,UTTARA"
"3765","SHAHJAHANPUR RAILWAY GOVT, PRIMARY SCHOOL,OUTER CIRCULAR RD,KAMALAPUR"
"3766","172.2 , UTTAR SHYAMOLI , PASCHIM AGARGAON , SHYAMOLI ROAD NO . 2 , BHUIYA GOLI , MUKTI HOUSING , UTTAR SHYAMOLI , PASCHIM AGARGA"
"3767","MOULANA BHASANI RD , SHAHBAG"
"3768","NHA COMPLEX SHAHID MINAR ,ASAD AVENUE , MOHAMMADPUR"
"3769","PUBALI BANK PLC,EAST NAKHALPARA,TEJGAON"
"3770","RD 18,RUPNAGAR R/A,PALLABI"
"3771","popular medical college rd 2 dhanmondi"
"3772","`siam food corner , high court area shahbagh"
"3773","WATERFORD 10 , ROAD 128 , DAKKHIN  BADDA , GULSHAN"
"3774","H 211,RD 4,BLOCK F,BASUNDHARA R/A"
"3775","VIQARUNNESA NOON SCHOOL AND COLLEGE , VIQARUNNESA RD , BLOCK F, BASHUNDHARA R/A"
"3776","MRIDHA BARI MASJID,DHAKA DEMRA HIGHWAY,SHONIR AKHRA"
"3777","FAMSHOP,SOBHANBAG,DHANMONDI"
"3778","AD DIN HOSPITAL RD,MOGHBAZAR"
"3779","RUMIANTS APARTMENT BHABAN,H 38,RD 3,BLOCK D,BANASHREE"
"3780","RIME ELEGANCE WEST DHANMONDI"
"3781","HOUSE 9/11,ROAD 5,GULSHAN 1 LINK ROAD,BADDA"
"3782","JAPAN GARDEN CITY , MOHAMMADPUR"
"3783","TILOKER GOLI,PANTHAPATH"
"3784","ROAD 21 , KHILKHET , BADFDA"
"3785","YELLOW'S KITCHEN , BAREK  MOLLAH MOR , MIRPUR"
"3786","G.H.P ELECTRONICS, DHAKACHITTAGONG HIGHWAY, WESTY JATRABARI"
"3787","NEW BISMILLAH BATTERY & TYRE , WEST DHOLAIPAR"
"3788","2/L, ROAD NO 9, BASHUNDHARA R/A"
"3789","MALIBAG FLYOVER, RAJARBAG , MALIBAGH, MOR , MALIBAGH"
"3790","SAGUPHTA MAIN ROAD , MIRPUR DOHS , MIRPUR 12"
"3791","BUBLI RD"
"3792","GULSHAN SHOOTING CLUB,GULSHAN 1"
"3793","BOITHOK,BLOCK F,BANANI"
"3794","SHARIF GARDEN , BLOCK H , BASHUNDHARA R/A"
"3795","UNITED HOSPITAL LIMITED CAFETERIA , ROAD 71 , GULSHAN 2 , GULSHAN"
"3796","KALSHI RD , BLOCK B , MIRPUR 12"
"3797","AMTOLA ABAZR 60 FEET MIRPUR 2"
"3798","KINGDOM HABIL COMPLEX"
"3799","EAMPURA BRIDGE , EAST RAMPURA"
"3800","ANARKOLI CINEMA HALL,DHAKA MYMENSINGH HIGHWAY,PURBO ARICHPUR"
"3801","ARMY CENTRAL MOSQUE,BANGLADESH ARMY HEADQUARTERS,DHAKA CANTONMENT"
"3802","PLOT 620 ROAD 9 AVE 2 MIRPUR DOHS"
"3803","GOLAPBAG BHUTER BARI , BISHWA RD , JATRABARI"
"3804","SOUTH BANASREE CENTRAL  MOSQUE , ROAD 5/2 , MADARTEK ALAHIBAG RESIDENTIAL AREA , SHHJAHANPUR"
"3805","H 404/1 , FREE SCHOOL ST , HATIRPOOL"
"3806","KAKRAIL MASJID , KAKRAIL RD , KAKRAIL"
"3807","OITIJJO , 16 , ROAD 20 , NIKUNJA 1"
"3808","213/8,WEST AGARGAON,SHAPLA HOUSING,SHYAMOLI,PASCHIM AGARGAON"
"3809","MASFI ENTERPRISE EASTERN HOUSING MIRPUR"
"3810","SIRAJ KHALEDA MEMORIAL CANTONMENT BOARD GENERAL HOSPITAL , SHAHID SARANI , DHAMALKOT , DHAKA CANTONMENT"
"3811","RUPNAGAR R/A MARKET , MILK VITA RD , PALLABI EXTENSION , MIRPUR 7"
"3812","BIJOY RAKEEN CITY BUILDING , A8 ,TOWER 2"
"3813","HOTEL SHUKTARA PVT.LTD , FARMGATE , TEJGAON"
"3814","HATIRJHEEL KARATE ACADEMY , TEJGAON IND, AREA"
"3815","RD 2, NATUN BAZAR"
"3816","FRIENDS ACCESSORIES,BLOCK H,BANANI"
"3817","BISMILLAH ENTERPRISE,WEST NAKHALPARA RD,WEST NAKHALPARA"
"3818","BANGAMATA SHEIKH FAZILATUNNESA MUJIB CONVENTION HALL , MINTO ROAD ,MONTRIPARA , RAMNA"
"3819","UTTAR KHAN POLICE STATION"
"3820","GP HOUSE,ROAD NO 2,BLOCK A,BASHUNDHARA R/A"
"3821","kawran bazar rd, kawranbazar"
"3822","LN 6,KAZIPARA"
"3823","6, ROAD 1 SECTOR 1 , KURMITOLA , SECTOR 2"
"3824","TAJ DIGITAL STUDIO,JHAUCHOR,HAZARIBAG"
"3825","ADRITI BEAUTY & SKIN CARE , SECTOR 11, UTTARA"
"3826","NATIONAL INSTITUTE OF DISEASES CHEST & HOSPITAL,TB GATE ROAD,MOHAKHALI"
"3827","EUREKA , H 10/A , RD 25/A ,BANANI"
"3828","TALEN TRACKER LIMITED , BLOCK A , MIRPUR 11"
"3829","UTTARA COMFORT DIAGNOSTIC CENTER , RABINDRA SARANI , SECTOR 7 , UTTARA"
"3830","JANATA BANK PLC,GULSHAN 2,GULSHAN"
"3831","KAMALAPUR SCHOOL & COLLEGE , ATISH DIPANKAR RD , MAYAKANON BASABO"
"3832","NOBODOY CONVENTION CENTER , NOBODOY MAIN RD , NOBODOY HOUSING SOCIETY , MOHAMMADPUR"
"3833","SULTAN DINE JIGATOLA RD , DHANMONDI"
"3834","ROAD 6 BANANI DPHS , BANANI"
"3835","HOUSE 46,ROAD 15,BLOCK D,MIRPUR 12"
"3836","LADIES CLUB AUDITORIUM,ESKATON GARDEN RD,OLD ESKATON"
"3837","SIGNBOARD BUS STOP , DHAKA CHITTAGONG HIGHWAY , SIGN BOARD , SHIDDIRGANJ , NARAYANGANJ"
"3838","THE FOOD HALL,BLOCK F,BASUNDHARA R/A"
"3839","BOSS MAN FILM,BLOCK B,BANANI"
"3840","MOHAMMADPUR SHIA MASJID , TAJMAHAL RD , MOHAMMADPUR"
"3841","S K BUILDERS,SECTOR 9,UTTARA"
"3842","EVERCARE HOSPITAL,PLOT 81, BASUNDHARA ROAD,BLOCK E, BASUNDHARA"
"3843","DELICIOUS RESTAURANT H 292/C/A SHAHID BAKI SARAK TALTOLA KHILGAON"
"3844","AIRPORT FOOTOVER BRIDGE , DHAKA MYMENSINGH HIGHWAY"
"3845","TOKYO SQUARE CONVENTION CENTER, SHYAMOLI , MOHAMMADPUR"
"3846","AGARGAON PHARMACY , MIRPUR ROAD , SOHRAWARDI MEDICAL COLLEGE & HOSPITAL , SHER  E BANGLA NAGAR"
"3847","RD 49, GULSHAN 2"
"3848","DR SERAJOOM MUNIRA,RESIDENTIAL AREA,DHANMONDI"
"3849","BAUNIA BAZAR JAME MOSQUE,DHAKA"
"3850","JANATA BANK LIMITED,WEST,DHANMONDI"
"3851","KFC BAILY ROAD"
"3852","H  269 , TALTOLA  RD , TALTOLA  , KHILGAON"
"3853","SHAPLA SHINCHON , IQBAL ROAD , MOHAMMADPUR"
"3854","TEA AND DRINGKINGSTALLS , DIYABARI UTTARA"
"3855","TEETH DENTAL CARE SALIMULLAH ROAD MOHAMMADPUR"
"3856","UNIVERSAL MUSIC & TIME BOOKS DOCTOR GOLI,MALIBAGH"
"3857","LE CHETEAU , GULSHAN 2 , GULSHAN"
"3858","THE PROFESSIONAL NETWORK & LIMK TPNL,RD 4,BANANI DOHS"
"3859","BAITUL MAHFUJZ JAME MASJID , RD 20 , NIKUNJA 2"
"3860","TOKYO MOTORD BD,NAYA PALTAN"
"3861","AHS GROUP ( BANGLADESH RUBBER INDUSTRIES , TEJGAON"
"3862","ZAKI MUSHARRAF SKYLINE 2,ROAD 104,GULSHAN 2,GULSHAN"
"3863","RD 16,SECTOR 4,UTTARA"
"3864","CHAZEKART , WEST , DHANMONDI"
"3865","CATCOBO INC , RD 30 , MOHAKHALI DOHS N"
"3866","LALBAGH FORT MUSEUM , LALBAGH ROAD NOORBAGH BABU BAZAR"
"3867","RAMNA PARK , RAMNA"
"3868","MINISTER HI TECH PARK , DHAKA CITY BYPASS , 1711"
"3869","CELEBRATION HALL,DHAKA REGENCY HOTEL & RESORT,NIKUNJA 2"
"3870","ONE POINT CNG SERVICE CENTER , KACHUKHET , DHAKA CANTONMENT"
"3871","DHAKA BOAT CLUB LIMITED , MIRPUR ROAD BIRULIA , SVAAR"
"3872","COMBINED KINDERGARTEN SCHOOL , NANDIPARA MAIN RD , SABUJBAG"
"3873","AL MANAR HOSPITAL ,SATMASJID RD,MOHAMMADPUR"
"3874","DHAKA SHISHU HOSPITAL MEDICINE CORNER SAYED MAHBUB MORSHED ROAD , SHER-E BANGLA - NAGAR"
"3875","BANK AISA,GULSHAN BRANCH,BAYS GALLERIA,GULSHAN AVENUE,GULSHAN 1"
"3876","CHA & CHILL,TALTOLA,KHILGAON"
"3877","CLOSET CLOUD , ZAFRABAD , MOHAMMADPUR"
"3878","BRAC UNIVERSITY BUILDING 2 , H 65 , BIR UTTAM AK KHANDAKAR RD , GULSHAN 1"
"3879","HAZI VILLA , JA-89 , GULSHAN LINK ROAD , GULSHAN"
"3880","GLAMOUR TOUCH BEAUTY CARE , 10 , ROAD 2 , SECTION 11"
"3881","h 159/1, rd 16, tilapara , khilgaon"
"3882","XUBISOFT LIMITED , SECTOR 4 , UTTARA"
"3883","GULSHAN CLUB LIMITED,GULSHAN 2,GULSHAN"
"3884","AL AMIN JAME MASJID,AL AMIN RD,GREEN RD,DHANMONDI"
"3885","SDC MEETING POINT,KAMALAPUR"
"3886","HOUSE 7C, ROAD 13/A , SECTOR 3 , UTTARA"
"3887","COMBINED KINDERGARTEN SCHOOL , NANDIPARA MAIN RD , SABUJBAG , KHILGAON"
"3888","AL SHAFI PHARMA , NOBODOY HOUSING , ADABOR"
"3889","HOUSE 21,ROAD 06,SECTOR 10,UTTARA,DHAKA 1230"
"3890","S A TOWER , H4/1, LARMINI ST , WARI"
"3891","ABC BARIDHARA LAKE TERRACE , BLOCK K"
"3892","SAFWAN PARK , BLOCK G , BASHUNDHARA R/A"
"3893","MOYEENS , 06 , ROAD 102 , GULSHAN 2 GULSHAN"
"3894","DPS STS SCHOOL , HOUSE 4 , ROAD 13 , SECTOR 6 , UTTARA"
"3895","ISLAMIC UNIVERSITY OF TECHNOLOGY , IUT RD 1711"
"3896","DIGITAL PIXALS , EAST JURAIN , KADAMTALI"
"3897","BORAK MEHNUR , ROAD NO . 23 , BANANI"
"3898","GLORIA JEANS COFFEES,GULSHAN 1,GULSHAN"
"3899","HOUSE 44 , ROAD 10 , SECTOR 6 , UTTARA"
"3900","SHAHIN CARPET, 73, NEW ELEPHANT ROAD , DHANMONDI"
"3901","SK & ASSOCIATES , RESIDENTIAL AREA , DHANMONDI"
"3902","MUTUAL TRUST BANK LIMITED PRINCIPAL BRANCH,MOTIJHEEL ROAD,MOTIJHEEL C/A,MOTIJHEEL"
"3903","SHAYMOLI RD 2, SHYAMOLI"
"3904","HIGH COMISSION OF INDIA,BASHTOLA RD,BARIDHARA"
"3905","H 3/1, HUMAYUN RD , MOHAMMADPUR"
"3906","FARZIA BD, NORTH BADDA"
"3907","NAZ DREAM , 117 , D BLOCK 6 NO ROAD , BLOCK D , BASUNDHARA R/A"
"3908","ROAD NEW 01,MIRPUR DOHS,MIRPUR 12"
"3909","HOUSE 8 , KAZI OFFICE ROAD , WEST MOLLARTEK , DAKSHIN KHAN , SOUTH AZAMPUR , UTTARA"
"3910","RANGS MALANCHA , WEST , DHANMONDI"
"3911","CHEONG SHING , ROAD 19/A , BLOCK E , BANANI"
"3912","CHK ASHA LATA,SECTOR 14,UTTARA"
"3913","KIDNEY FOUNDATION BANGLADESH MIRPUR COLLEGE RD , MIRPUR 2"
"3914","HK- DENT DENTAL CARE AND IMPLANT CENTER, ROAD 10 /A, SECTOR 11, UTTARA"
"3915","AFTABNAGAR BLOCK B ROAD 1"
"3916","MH SAMORITA MEDICAL COLLEGE HOSPITAL"
"3917","KODOMTOLI BUS STOP , KADAMTALI RD , AGA NAWAB DEORY"
"3918","ASCENT GROUP"
"3919","404/1A,FREE SCHOOL STREETT,DHANMONDI"
"3920","HOUSE 921, ROAD 13 /A , AVENUE 3 , MIRPUR DOHS"
"3921","RD 18,TILAPAPARA,KHILGAON"
"3922","EENA MART , SECTOR 12 , UTTARA"
"3923","GAUSIA MARKET GOLI , NEW MARKET"
"3924","HAQUE GENERAL STORE,UTTARPARA,KHILKHET"
"3925","hope street market , section 10 block b , mirpur"
"3926","TONGI FIRE STATION , DHAKA MYMENSINGH HIGHWAY , PURBO ARICHPUR"
"3927","SILVERSHINE , H 55 , RD 27 , BANANI"
"3928","PWD JAME MASJID,RAJARBAG"
"3929","ARA NOOR CASTLE , 728 , BLOCK F ROAD 23 , BASUNDHARA R/A"
"3930","ROAD 3 NIKETON BLOCK A , NIKETON HOUSING SOCIETY , GULSHAN"
"3931","DIETITIAN SHIRAJAM MUNIRA , SOUTH KALLYANPUR"
"3932","THE CITY SHOPS BD , SKS TOWER , VIP ROAD , MOHAKHALI DOHS , MOHAKHALI"
"3933","UNIVISION TECHNOLOGY BD ( UTB ), SECTOR 14 , UTTARA"
"3934","TRISHA GENERAL STORE , 12 , OUTER CIRCULAR ROAD , SHANTIBAGH , MALIBAGH"
"3935","264/5 , TOMIJ UDDIN ROAD , WEST KAFRUL , PASCHIM SHEWRAPARA"
"3936","BAFWWA AUDITORIUM , BAF KURMITOLA , DHAKA CANTONMENT"
"3937","MOJIDA VILLA , 251/M , ROAD 13/A , DHANMONDI R/A"
"3938","SUVASTU NAJAR VALLEY SHOPPING MALL,SHAHJADPUR"
"3939","VAT CHECKER OFFICE , DOHS , MIRPUR"
"3940","BRAC INSTITUTE OF EDUCATION DEVELOPEMENT,RD 2,NIKETON"
"3941","HOUSE 16 , ROAD 23A , BLOCK B , BANANI , DHAKA"
"3942","TECH TIGERS ELECTRONICS LIMITED , BLOCK G ,BANASREE"
"3943","SATARKUL ROAD,DAKKHIN BADDA,GULSHAN"
"3944","ROAD 1 NIKETON BLOCK A , NIKETON HOUSING SOCIETY , GULSHAN"
"3945","BISMILLAH SYLHET STORE , MATUAIL JATRABARI"
"3946","PULPAR MASJID , JAFRABAD PULPAR MOHAMMADPUR"
"3947","UTTARA CLUB ( TENNIS COURT ) , SECTOR 1"
"3948","IMPERIAL PLACID,SECTOR 11,UTTARA"
"3949","GENETIC PHEONIX , BLOCK A, NIKETON"
"3950","SANGBADIK R/A,MIRPUR 12"
"3951","TOLERBAG JAME MASJID"
"3952","MAHANAGAR CNG STATION,DHAKA CHITTAGONG HIGHWAY,SIGN BORAD,SHIDDHIRGANJ,NARAYANGANJ"
"3953","AKTER RESIDENCE PARK , 1/4 , ROAD 7 , MONSURABAD"
"3954","GAZIRCHAT MUNSIBARI JAME MASJID , ASHULIA HIGHWAY , RUSTAMPUR , ASHULIA 1341"
"3955","355, ROAD 5 , MIRPUR DOHS, MIRPUR 12"
"3956","HOUSE 66 , GAUSAL AZAM AVENUE , SECTOR 13 , UTTARA"
"3957","ISLAMIC UNIVERSITY OF TECNOLOGY , IUT RD , 1711"
"3958","JAMUNA BANK ATM,H 5,SEGUNBAGICHA RD,SEGUNBAGICHA"
"3959","DHAKA REGENCY,NIKUNJA 2,KHILKHET,NEW AIRPORT ROAD,NIKUNJA 2"
"3960","JHOHIRUL ISLAM,CHOWDHURIPARA BLOCK C,KHILGAON"
"3961","HERMANN GMEINER ART SCHOOL , MIRPUR 15"
"3962","lalbagh tehari ghar 83 sanker road west dhanmondi"
"3963","SAYEDABAD BUS TERMINAL MASJID DHAKA , CHITTAGONG HIGHWAY , SWAMIBAGH"
"3964","MOHAMMADI HOMES JAME MASJID , MOHAMMADI HOMES LTD , MOHAMMADPUR"
"3965","DEYALIKA,SECTOR 11,UTTARA"
"3966","BASHTOLA BUS STAND OVER BRIDGE , PROGATI SARANI"
"3967","GAMESLAUGHT , NORTH SHAHJAHANPUR"
"3968","CMM COURT , DHAKA CHEF METROPOLITON MASISTREAT ADALAT"
"3969","HRIDAY GATE , H 25 , RD 8 , JANATA HOUSING , MOHAMMADPUR"
"3970","HOMEOLIFE HOMEOPATHY & WELLNESS"
"3971","ZANNAT GARDEN , 73 , SARAK 10 1 , BASUNDHARA R/A"
"3972","AL RAZI HOSPITAL , AIRPORT RD FARMGATE"
"3973","MASUM ENTERPRISE , BHUTER GOLI RD , NARINDA , SUTRAPUR"
"3974","DREAM VALLEY,KA 39/A,KALACHANPUR MAIN ROAD,KALACHANPUR"
"3975","STAMFORD UNIVERSITY BANGLADESH,SIDDHESWARI RD,SIDDHESWARI"
"3976","NIRVANA BLOCK C BASHUNDHARA R/A"
"3977","MAATI PROPERTIES HOUSE 1/G,NOT IN MAP"
"3978","NABONIR HOUSING,SHYAMOLI,MOHAMMADPUR"
"3979","BHAI BON STORE,MIDDLE BASHABO"
"3980","THE FOOD HALL BLOCK F BASHUNDHARA R/A"
"3981","HOUSE 712/17, ROAD 10, ADABAR , MOHAMMADPUR"
"3982","GLORY , 328, SARAK 3 , BASUNDHARA R/A"
"3983","HOUSE 35/10 , ROAD 11 , SHEKHERTEK , PC CULTURE SOCIETY , ADABOR , DHAKA 1207"
"3984","RD 2,SECTOR 10,UTTARA"
"3985","78, FREE SCHOOL STRREET , DHANMONDI R/A, LALMATIA"
"3986","AFTAB UDDIN AHMED RD,BLOCK B, BASUNDHARA R/A"
"3987","MONEM BUSINESS DISTRICT,BIR UTTAM CR DUTTA RD,HATIRPOOL"
"3988","POPULAR MEDICINE CORNER , RESIDENTIAL AREA , DHANMONDI"
"3989","HAWAI RESTAURANT , SECTOR 01 , PURBACHAL"
"3990","H 430 , RD 3, ADABOR"
"3991","RD 4 , BLOCK F , BASUNDHARA R/A"
"3992","HILSA SECURITY LIMITED , DOHS , MIRPUR"
"3993","DOM-INNO RESORTE , BLOCK B , NIKETON"
"3994","SONKOR BUS STOP , RESIDENTIAL AREA , DHANMONDI"
"3995","ALDI BAZAR RD,MUNSHIGANJ,1520"
"3996","FRIENDZ EVENT MANAGEMENT , BLOCK A , NIKETON"
