"","location"
"13296","PULS TRADING FAR EAST LIMITED, ROAD 50 , GULSHAN NORTH AVE , GULSHAN  2"
"13297","MONOARA HOSPITAL , 54 , SIDDESHWARI ROAD , WIRELESS , PALTAN"
"13298","ARMIN CONFECTIONCARY,FAKIRAPOOL RD,FAKIRAPOOL"
"13299","SECTOR 4 PARK , SECTOR 4 , UTTARA"
"13300","HIGH COURT CIRCLE"
"13301","prince kitchen mirpur , mirpur 12 pallabi"
"13302","HASAN MAHMUD COMPLEX , SHAH GARIB MAZAR RD , AZAMPUR , DAKSHINKHAN"
"13303","HOUSE 13,SUHRAWARDY AVENUE,BLOCK K,BARIDHARA"
"13304","BRIDGE ROSEN JINNAH , HOUSE 816 , ROAD 12 , BLOCK I , BASHUNDHARA R/A"
"13305","IBEAHIM MEMORIAL DIABETES CENTER , SHAHBAGH , RAMNA"
"13306","SOUTH BADDA BAZAR , BAZAR RD , SOUTH BADDA"
"13307","INDEPENDENCE UNIVERSITY BANGLADESH (IUB) BASHUNDHARA R/A"
"13308","THE WORLD BANK,E 32,SYED MAHBUB MORSHED AVENUE,PWD SWEEPER COLONY,SHER E BANGLA NAGAR"
"13309","NEXUS GROUP, DHAKA CITY BYPASS, 1702"
"13310","BOARD BAZAR BUS STOP,
DHAKA MYMENSINGH HIGHWAY,1711"
"13311","BONDHON ABASON , WEST KAZIPARA , MIRPUR"
"13312","BAKERY 96 , BLOCK C , BANASREE"
"13313","41 , SARAK 10 1 , BASUNDHARA R/A"
"13314","TOKYO SQUARE , MOHAMMADIA HOUSING SOCIETY , MOHAMMADPUR"
"13315","SHAHJALAL PHARMACY , H 11 , SHEKHERTEK MAIN RD , MOHAMMADPUR"
"13316","SHAHJALAL INTERNATIONAL AIRPORT,DOMESTIC TERMINAL"
"13317","506 , MIRPUR ROAD -14 , MIRPUR 14 , 1216"
"13318","H 13/14,MITALI RD,WEST DHANMONDI"
"13319","LAND REGISTRATION OFFICE, SHAHID TAZUDDIN AHMED AVE , TEJGAON INDUSTRIAL AREA"
"13320","MILL BANK POLICE LINE , GANDARIA"
"13321","TANTI BAZAR CIRCLE,TANTI BAZAR RD,TATI BAZAR,KOTWALI"
"13322","INTEX BLINK CASTLE , GP207, TB GATE RD , MOHAKHALI"
"13323","KENSHO,GULSHAN 2,GULSHAN"
"13324","SHAHEED SERGANT JAHURUL HAQ HALL TINSHED CANTEEN,DHAKA UNIVERSITY"
"13325","4, BLOCK C , TAJMAHAL ROAD , MOHAMMADPUR"
"13326","SQUARE HOSPITALS LTD , PANTHAPATH RD , KALABAGAN"
"13327","INDEPENDENT UNIVERSITY BANGLADESH ( IUB) , BASUNDHARA R/A"
"13328","FUEL PUMP,SCIENCE LABRATORY RD,ELEPHAN RD"
"13329","THE ALAMS,186,ROAD 6/1,BASUNDHARA R/A"
"13330","SARKER VILLA , KA 21/2/A , KALACHANDPUR SCHOOL RD , NADDA"
"13331","KHAGKANDA ARAIHAZAR , NARAYANGANJ"
"13332","ANTI CORRUPTION COMMISSION , SEGUNBAGICHA RD"
"13333","GHOSH GAON KOBORSTHAN PANJAGANA MOSJID,"
"13334","S.M. PALACE , 13/8/3 , ROAD NO 2 , MUKTI HOUSING , SHYAMOLI"
"13335","PONGKHUMIYA JAME MASJID , RANI MOHOL BORO VANGA RD"
"13336","1425/A ,SOUTH PIRER BAGH ,MUKTI  HOUSING , DOKKHIN PIRERBAGH"
"13337","KAZI AGRANI COTTAGE , HOUSE NO. 43 , LANE 2ND , CHAMELIBAGH , SHANTINAGAR"
"13338","234/4 EAST NAKHALPARA ROAD"
"13339","CAMDEN TOWN,60 FEET,MUKTI HOUSING,DOKKHI MONIPUR"
"13340","RD 10,BLOCK H,MIRPUR 2"
"13341","department of architecture mist mirpur cantonment"
"13342","BOSILA BUS STOP,SAHEED BUDDHIJIBI BRIDGE,BOSILA"
"13343","TANIN, H 3,MIRPUR RD,MOHAMMADPUR"
"13344","DOMESTIC TERMINAL ( TAC), HAZRAT SHHAJALAL INTERNATIONAL AIRPORT"
"13345","RNR CNG STATION , DHAKA CHITTAGONG HIGHWAY , CHANDINA , 3510"
"13346","KA/153/4/D,KHILKHET,DHAKA"
"13347","IFIC BANK LIMITED HONDA GOLI TEJKUNIPARA FARMGATE"
"13348","SWAJAN , 34 , ROAD 10A , DHANMONDI R/A"
"13349","INDULGE UTTARA SECTOR 13"
"13350","PREMIER SWEETS , DIT ROAD , RAMPURA"
"13351","GREEN LIFE MEDICAL COLLEGE HOSPITAL,32GREEN ROAD,DHANMONDI"
"13352","AIRPORT MASJID NEW AIRPORT RD"
"13353","CUSTOM MAC BD(JAMUNA FUTURE PARK) APPLE PREMIUM RESELLER,KURIL"
"13354","LALMATIA MASJID,ROAD NO 7,LALMATIA"
"13355","BELLA ITALIA , GULSHAN 1 , GULSHAN"
"13356","2, ROAD 4 , SECTION 2"
"13357","BRAC UNIVERSITY BUILDING 1,MOHAKHALI WIRELESS RD,MOHAKHALI"
"13358","GATE 5 , MONIPURI PARA , BEGUM ROKEYA SARANI , MONIPURIPARA , TEJGAON"
"13359","HOUSE 32,ROAD 7/C,SECTOR 9.UTTARA,DHAKA"
"13360","FLAT 6A , HOUSE 37 , BLOCK D , ROAD 6 , NIKETON , GULSHAN"
"13361","BAKSHI BAZAR CHOURASTA,BAKSHI BAZAR RD"
"13362","HOTEL REGENCY , NIKUNJA 2, KHILKHET, NEW AIRPORT RD , KHILKHET"
"13363","H 157 , RD 2 , MOHAMMADI HOUSING LTD , MOHAMMADPUR"
"13364","SOMOBAY BAZAR , TOLARBAG , MIRPUR 1"
"13365","SHAYA NEER 105 M, ROAD 2 A, NIKETON , GULSHAN 1000"
"13366","AZAN NETWORK SERVICE,MUKTOBANGLA SHOPPING COMPLEX,MIRPUR 1"
"13367","RD 1,BANANI DOHS"
"13368","111, SARAK #12, BASHUNDHARA R/A"
"13369","JAHAN MANZIL , H 38/2, DIT RD , MALIBAGH RAIL GATE"
"13370","H 9 , RD 5, BLOCK D, BANASREE"
"13371","DIABARI MODERN HIGH SCHOOL , DIABARI RD , UTTARA"
"13372","HABIB DEPARTMENT STORE , MANIKNAGAR , TT PARA"
"13373","CHONDRIMA TOWER,102/B/1,MIDDLE PIRARBAG,DHAKA"
"13374","UNIVIEW BANGLADESH , BLOCK G , BANANI"
"13375","EXCLUSIVE APARTMENT,384,AL HAJ ABDUS SOBHAS ROAD,BLOCK B,BASUNDHARA R/A"
"13376","SHWAPNO CHAYA TOWER , SAVAR"
"13377","PINGUS KITCHEN , SKY VIEW GARDEN , SHANTINAGAR"
"13378","AAHELI KABAB AND CHINESE RESTAURANT, BLOCK E, BANANI"
"13379","ACADEMIA MIRPUR CAMPUS , DHAKA BANGLADESH"
"13380","MAMUNI KHABAR HOTEL,RD 9,BLOCK C,BASUNDHARA R/A"
"13381","LANKABANGLA SECURITIES LTD,MIRPUR BRANCH,BLOCK A,MIRPUR 11"
"13382","MADISON , 27 , ROAD 18 , BANANI"
"13383","EMPLOYEES PARKING , NEW AIRPORT ROAD , KURMITOLA , SECTOR 2"
"13384","EXCELSIOR , 249 , D BLOCK 7 NO ROAD , BLOCK D , BASUNDHARA R/A"
"13385","DIKDARSHON NEWS AGENCY , BLOCK D, MIRPUR 12"
"13386","ZABBRA TOWER,BIR UTTAM MIR SHAWKAT SARAK,DAKKHIN BADDA,GULSHAN"
"13387","BPMS RESIDENCE,BLOCK C,BANASREE"
"13388","WEST TOLLABAGH ROAD , MANESHWAR , HAZARIBAGH"
"13389","AIN O SALISH KENDRA , 1/8 LALMATIA , BLOCK C , LALMATIA , MOHAMMADPUR"
"13390","GOLDEN INFO SYSTEMS, LTD , SECTOR 13 UTTARA"
"13391","SECTION POLICE FARI,SECTION DHAL RD,VAGOLPUR,HAZARIBAGH"
"13392","SULTAN BHOJ,SECTOR 3,UTTARA"
"13393","ACS  FUTURE SCHOOL , DOHS , MIRPUR"
"13394","DIGINEXT IT SOLUTIONS , SECTOR 11 , UTTARA"
"13395","MARMAID PIZZA , BASUNDHARA R/A"
"13396","SHEIKH HASINA NATIONAL INSTITUTE OF BURN & PLASTIC SURGERY"
"13397","LAKE RD , SECTOR 7 , UTTARA"
"13398","AIUB AUDITORIUM , SAYEM SOBHAN AVNIR ROAD , BASHUNDHARA R/A"
"13399","10 MINUTE SCHOOL,HOUSE B 107,ROAD 8,MOHAKHALI DOHS,MOHAKHALI"
"13400","BANGLADESH SPECIALISED HOSPITAL , MIRPUR RD , SHYAMOLI"
"13401","PIZZA POINT SECTOR 6 UTTARA"
"13402","RAKHAL HAIR DRESSER , SHAHID TAJUDDIN AHMED SARANI , MOHAKHALI"
"13403","SATRANJI KARUPANNYA , SHUKRABAD , DHANMONDI 32"
"13404","WATERLEMON , AVE 2 , MIRPUR 1"
"13405","MONIPUR SCHOOL AND COLLEGE,60 FEET RD,BOROBAG,MIRPUR 2"
"13406","BEST EXOTIC BOOKSTORE & TEAHOUSE , SECTOR 7 , UTTARA"
"13407","JONONI FURNITURE SECTOR,SECTOR 7,UTTARA"
"13408","RB TOWER 5TH FLOOR 56/9 LAKE CIRCUS WEST PANTHAPATH KALABAGAN"
"13409","BIRULIA AKRAN ROAD,ASHULIA,SAVAR"
"13410","MA GENERAL STORE & GROCERY SHOP,SHAH ALI BAG,MIRPUR 1"
"13411","PREMIMUM CONNECTIVITY LIMITED , ADARSHA NAGAR , BADDA"
"13412","DC BUILDING , ,AOLANA BHASANI ROAD , FAKIRAPOOL , PALTAN"
"13413","KUSHTIA  FRIENDS CLUB DHAKA LIMITED , BERIBADH ROAD , ABDULLAHPUR , UTTARA"
"13414","RENU KUNJO,GANABHABAN AREA,SHER E BANGLA NAGAR"
"13415","SOUTH BANASHREE CENTRAL JAME MASJID,RD 12,SOUTH BANASHREE"
"13416","DHAKA MEDICAL HOSPITAL 2 , ZAHIR RAIHAN SARANI , DHAKA MEDICAL COLLEGE"
"13417","DATACRIFT LIMITED , RESIDENTIAL AREA , DHANMONDI"
"13418","BASIC BANK BASHUNDHARA BRANCH , H 13 , ALHAZ ABDUS SIBHAN RD , BLOCK B , BASUNDHARA R/A
"
"13419","CHOTTOGRAM MOHSEN AAOLIA HAIR CUTTING SALOON , KA"
"13420","WATERMARK,MIRPUR DOHS"
"13421","PARADISE HOUSE , 396 , SARAK 7 , BARIDHARA R/A"
"13422","NORTH END COFFEE ROASTERS SHAHABUDDIN AHMED PARK , GULSHAN 2 , GULSHAN"
"13423","GUDARAGHAT FOOT OVER BRIDGE , GULSHAN LINK RD"
"13424","BENGAL HUMAN RESOURCE DEVELOPEMENT,KEMAL ATATURK AVENUE,BANANI"
"13425","FACULTY OF PHARMACY , MOKARROM BUILDING ROAD , FAKIRAPOOL , SIDDIKBAZAR"
"13426","ROAD 12A , MIRPUR DOHS  , MIRPUR 12"
"13427","CITY HOMES HOTEL,HOUSE 3,ROAD 13/B,SECTOR 6,UTTARA"
"13428","71, ROAD 5 , SECTION 1"
"13429","H 30 , NURJAHAN RD , MOHAMMADPUR"
"13430","BICC PARKING , BANGABANDHU INTERNATIONAL CONFERENCE CENTER (BICC) , SHER - E - BANGLA NAGAR"
"13431","LALMATIA WATER TANK,BLOCK A,LALMATIA"
"13432","BASHUNDHARA D BLOCK , SERVICE ROAD , BLOCK D , BASUNDHARA R/A"
"13433","RD 4 BLOCK C BASHUNDHARA"
"13434","LAKE CITY CONCORD SHOPPING COMPLEX , LAKE CITY RD"
"13435","UNILEVER BANGLADESH HEAD OFFICE (NEW) , SHANTA FORUM , 188/B , BIR UTTAM MIS SHAWKAT SARAK"
"13436","NEW  SAWDIA MOTORS , RASULBAG , MOHAKHALI"
"13437","NARYANGANJ CHASARA  , NARAYANGANJ SADAR , DAHKA"
"13438","DHAKA UNIVERSITY ( DU ) , DHAKA"
"13439","MIRPUR 14 BUS STATION , MIRPUR 14"
"13440","MIRPUR 10 CIRCLEMIRPUR 10"
"13441","CP FIVE STAR , RD 12A, SECTOR 10 , UTTARA"
"13442","HOTEL BLUE SKY,BLOCK H,BANANI"
"13443","BFDC CANTEEN,KAWRAN BAZAR,TEJGAON"
"13444","REDDING RIDYE , H 658, RD 14 , ADABOR"
"13445","DAS AGRO HEALTH LTD , CHANDRIMA MODEL TOWN , MOHAMMADPUR"
"13446","MOKBUL HOSSAIN  DEGREE COLLEGE SADEK KHAN RD KATASUR"
"13447","FOOD LOGIC,URBAN VOID FOOD COURT,BASUNDHARA R/A"
"13448","ANWAR LANDMARK WHISTLING WOODS, BLOCK A, BANANI"
"13449","HOUSE 34 , ROAD 02 , SECTOR 10 , UTTARA"
"13450","UTTARA SECTOR-5 WELFARE SOCIETY"
"13451","JOYPARA UNIVERSITY COLLEGE,COLLEGE RD,DOHAR,DOHAR SUBDISTRICT,1330"
"13452","ANWER KHAN MODERN MEDICAL COLLEGE,HOUSE NO 17,ROAD 8,DHANMONDI"
"13453","NORTH BADDA FOOT OVER BRIDGE"
"13454","NHA GARDEN CITY BUILDING 15 , RING ROAD , SHYAMOLI , MOHAMMADPUR"
"13455","HOUSE 37/2 , CULVERT ROAD , PURANA PALTAN , PURANA PALTAN"
"13456","HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , AIRPORT ROAD , NEW AIRPORT ROAD , KURMITOLA , SECTOR 2"
"13457","19/11 , BLOCK B  , BABOR ROAD , MOHAMMADPUR"
"13458","TALTOLA D TYPE QUARTE JAME MASJID,BNP BAZAR RD,AGARGAON"
"13459","UTTARA DIABARI METRO RAIL HAAT,SECTOR 18"
"13460","URBAN GARDEN , 5 , ROAD 121 , GULSHAN 1 , GULSHAN"
"13461","MEDINOVA , OUTER CIRCULAR ROAD , MALIBAGH MOR , MALIBAGH"
"13462","GHOROWA HOTEL & RESTAURANT , RD 1/B , NIKETON"
"13463","AB BANK LIMITED,RSR TOWER,ROAD 11,BLOCK C,BANANI,DHAKA"
"13464","NEW AIRPORT RD , KURMITOLA"
"13465","RUSTIC EASTERY , RESIDENTIAL AREA , DHANMONDI"
"13466","HOUSE BUILDING BUS STOPPAGE,UTTARA ROAD 10,SECTOR 6,UTTARA"
"13467","MEGA JOY VILLA , 5/3 , BLOCK B , GHAZNAVI ROAD , MOHAMMADPUR"
"13468","UNITED ARBOUR,5/13,ROAD 1,LALMATIA,MOHAMMADPUR"
"13469","118 road 4 block c bashundhara r/a"
"13470","NORTH SOUTH UNIVERSITY AUDITORIUM"
"13471","HOUSE 3 , ROAD 16 , NEAR BAITUL AMAN MADRASA/ORPHANAGE , ADABOR"
"13472","DHAKA DENTAL COLLEGE AND HOSPITAL MIRPUR 14"
"13473","MIRPUR MISSION , 8 , SARAK 2 , SECTION 2"
"13474","RIDY SHEIKH STARBASE DANCE STUDIO , DOHS , MIRPUR"
"13475","islami recharge center bangladesh , rd 4 , block d , bashundhara r/a"
"13476","BANANI POLICE STATION , RD 7 , BANANI"
"13477","SHAHIN SCHOOL UTTARA CAMPUS , SECTOR 11"
"13478","H 604, RD 9 , ADABOR"
"13479","ABDUL KODDOS MIA , C-26 , RD 3 , MOHANAGAR HOUSING PROJECT , RAMPURA"
"13480","TAKSHAL AMSJID , SHIMULTOLY RD , 1702"
"13481","SHYAMOLI N R TRAVELS,SHUKRABAD,DHANMONDI 32"
"13482","CENTRAL POLICE HOSPITAL , NAYA PALTAN RD , NAYA PALTAN"
"13483","H 26 , RD 1 , MOHAMMADI HOUSING LTD , MOHAMMADPUR"
"13484","ROSETTA ROYALE , HOSUE NO 279, LANE 4 , BARIDHARA DOHS"
"13485","RD 14 , BLOCK C, MIRPUR 6"
"13486","HOLUSE 11, ROAD 9 , BLOCK C, MIRPUR 1"
"13487","SINGER PLUS, DHAKA MAWA HIGHWAY ,GOPIBAG , JATRABARI"
"13488","BAY'S BELLAVISTA , BLOCK C , BANANI"
"13489","PRAAVA HEALTH"
"13490","LIVING SHYAMOLIMA, HOUSE 33, ROAD 3, SHYAM,OLI , DHAKA"
"13491","BISMILLAH VARIETY STORE , H 58/1 , PANTHAPATH"
"13492","AMAN GRAPHICS  & DESIGN LTD , SAVAR M,ANIKGANJ RD , 13 46"
"13493","AMAR EKUSHEY BOIMELA,BANGLA ACADEMY CAMPUS,3.KAZI NAZRUL ISLAM AVE,SHAHBAG"
"13494","RD 9 B , SECTOR 5 , UTTARA"
"13495","BIRDS EYE HELICOPTER & AIR SERVICE,HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,KURMITOLA"
"13496","SHAKIL SARONI"
"13497","ADAMJEE EXPORT PROCESSING ZONE , ADAMJEE EPZ RD , ADAMJEE, SHIDDIRGANJ , NARAYANGANJ , 1430"
"13498","BAITUN NUR JAME MASJID,RD 17,SECTOR 11,UTTARA"
"13499","JAMILA KHATUN SCHOOL , LALBAG RD"
"13500","KHALID VILLA , 101/2/1 , EAST AHMED NAGAR , PAIK PARA , SENPARA PARBATA , DOKKHIN MONIPUR"
"13501","KAJLA BUS STOP,DHAKA CHITTAGONG HIGHWAY,SOUTH KAJLA,NARAYANGAR,JATRABARI"
"13502","70/D,  DOLPHIN GOLI, DHANMONDI"
"13503","CHILDCHEER , BLOCK C , BANASHREE"
"13504","SCHOLASTICA , SENIOR CAMPUS , LINE 1 , MIRPUR 13"
"13505","2/B , ROAD 21 , KHILKHET , BADDA"
"13506","MANOR,45,ROAD 12A,DHANMONDI R/A"
"13507","city online ltd , sector 7 , uttara"
"13508","SHAFIUL ARMAJ PHARMA , H 3./17/A, SAT MASJID LN , MOHAMMADPUR"
"13509","MAA MANJIL , SHANTIBAGH , MALIBAGH"
"13510","SOUTHEAST BANK LTD DONIA BRANCH , DHAKA CHITTAGONG HIGHWAY , DANIA , JATRABARI"
"13511","BANGABANDHU SHEIKH MUJIBUR RAHMAN NOVOTHEATER , BIJOY SARANI , TEJGAON"
"13512","FATEMA VARIETIES STORE , GACHHA"
"13513","SHERATON DHAKA,KEMAL ATATURK AVENUE,BANANI"
"13514","SECTOR 4 , UTTARA"
"13515","SHELTER GARDEN,AFTAB NAGAR,BLOCK K,ROAD 1,HOUSE NO 16"
"13516","FARAZY HOSPITAL,MAIN RD,BANASHREE"
"13517","DOUTCH BANGLA BANK LTD ATM , ZAHIR RAIHAN SARANI , DHAKA MEDICAL COLLEGE"
"13518","M/S. AMENA BAKERY & CONFECTIONERY , NAWABPUR , BANGSHAL"
"13519","STANDARD CHARTERED BANK LTD , ALHAZ ABDUS SOBHAN RD , BLOCK B , KURIL"
"13520","DREAM VALLEY SPA,SECTOR 1,UTTARA"
"13521","KHALIL VILLA , SECTOR 11, UTTARA"
"13522","CLOUD COMMUNICATION NETWORK ENGINEERING , SOUTH BADDA"
"13523","DYNASTY FURNISHING CENTRE LTD . ( UTTARA BRANCH ) , SECTOR 1"
"13524","GREEN VILL OUTDOORS , MADANI AVENUE , 100 FEET ROAD"
"13525","MIRPUR POST OFFICE , MIRPUR 2 MAIN RD"
"13526","RAOWA CONVENTION CENTER , MASJID  RD , MOHAKHALI DOHS"
"13527","DR G M JAHANGIR HOSSAIN,SHOULDER AND KNEE CENTER,SHYAMOLI,MOHAMMADPUR"
"13528","ASSURE US TOWER , SECTOR 4 , UTTARA"
"13529","DEPARTMENT OF TEXTILE ENGINEERING  UTTARA UNIVERSITY , NISHATNAGAR , TURAG"
"13530","SIMANTO SQUARE,RESIDENTIAL AREA,DHANMONDI"
"13531","BROTHERS CLEAN , SOUTH KALLYANPUR"
"13532","SEL CENTER,29,PANTHA PATH,DHANMONDI"
"13533","VENTURE PERLA , HOUSE 36 , BLOCK B , ROAD NO , BLOCK B , BASHUNDHARA R/A"
"13534","JAMUNA FUTURE PARK PROGATI SARANI BASHUNDHARA R/A"
"13535","BANGLADESH INSTITUTE OF MANAGEMENT ( BIM )ADMINISTRATIVE BUILDING , 4 SOBHANBAG , MIRPUR ROAD , DHANMONDI"
"13536","HAZRAT SHAHJALAL INTERNTATIONAL AIRPORT TERMINAL 1, AIRPORT ROAD, NEW AIRPORT ROAD KURMITOLA , SECTOR 2"
"13537","TAHFIJUL QURAN MADRASA , H 24 A/B , RD 1 , MOHAKHALI"
"13538","JOHURI MOHOLLA,MOHAMMADPUR"
"13539","independent university bangladesh (iub) , bahsundhara r/a"
"13540","SUNRISE CONFDERACY AND GIFT SHOP , SARULIA , DEMRA"
"13541","EVERGREEN PET CARE , SECTOR 13 , UTTARA"
"13542","zam zam tower , sector 13, uttara"
"13543","RADISSON BLU DHAKA WATER GARDEN, NEW AIRPORT RD , DHAKA CANTONMENT"
"13544","DUTCH BANGLA BANK LTD ATM , STATION RD , KAMALAPUR"
"13545","H 42 , RD 12 , PC CULTURE HOUSING , ADABOR"
"13546","GREEN VIEW , 127 , ROAD 3 ,SECTION 12"
"13547","CSD SARABAR , MIRPUR DOHS MAIN RD"
"13548","TRANSCOM DIGITAL,MIRHAJIRBAG ROAD,GOPIBAG,DAYAGANJ"
"13549","H 574 , RD 8 , ADABOR"
"13550","GATE 1 , BANGABANDHU NATIONAL STADIUM"
"13551","MITALI RD , STAFF QUARTER , DHANMONDI"
"13552","NOBAB PALACE,278,AFROZA BEGUM SARAK, BASUNDHARA R/A"
"13553","JIGATOLA GONOPURTO OVIJOG KENDRA AND SITE OFFICE,JIGATOLA POST OFFICE RD,JIGATALA"
"13554","VILLA ROSEDALA , 57/C , ROAD NO 5 , BLOCK D, BASHUDNHARA R/A"
"13555","2 NO RAILGATE BUS STOP"
"13556","BANGABANDHU SHEIKH MOJIB MEDICAL UNIVERSITY , PG HOSPITAL , BLOCK C , HABIBULLAH RD , SHAHBAG"
"13557","UTTARA SECTOR 10 WELFARE ASSOCIATION , ROAD 1A , SECTOR 10 , UTTARA"
"13558","KHILABARIRTEK UTTARPARA JAME MASJID,NURERCHALA RD,NURER CHALA"
"13559","H 242/1, FREE SCHOOL ST , KATHALBAGAN"
"13560","H.I SUGANDHA PLOT, 525, ROAD 1, BLOCK D, BASHUNDHARA R/A"
"13561","SOUTH BADDA ROAD,DAKKHIN BADDA,GULSHAN"
"13562","ASIF TAILORS,SECTOR 5,UTTARA"
"13563","AT GRADE INTERSECTION 4,BLOCK G,BASUNDHARA R/A"
"13564","DHAKA COMMERCE COLLEGE , COMMERCE COLLEGE ROAD, SECTION 2"
"13565","SHONIR AKHRA BUS STOP , DHAKA CHITTAGONG HIGHWAY , DONIYA"
"13566","THE COFFEE BEAN & TES LEAF , GULSHAN 1, GULSHAN"
"13567","SARAK 9 , BASHUNDHARA R/A"
"13568","WEST PARL INN , BLOCK C , BANANI"
"13569","TONGI BAZAR , TONGI PAURASHAVA"
"13570","LUIBA ISLAND,DHANMONDI R/A"
"13571","ACADEMIA SCHOOL , 6/9 , BLOCK F , SATMASJID ROAD , MOHAMMADPUR"
"13572","HOUSE 91A,ROAD 23A,BLOCK B,BANANI,DHAKA"
"13573","MAOLANA BHASANI ROAD , FAKIRAPOOL, PALTAN"
"13574","RIDGE ABBAS,20,ROAD 4,KURMITOLA,SECTOR 3"
"13575","H 115, RD 7 , SECTOR 4 , UTTARA"
"13576","EASTERN FLOWER , 46 , SEIDDHESWARI ROAD WIRELESS , PALTAN"
"13577","RUPAYAN TOWN BUS STOP, DHAKA NARAYANGANJ RD, SIGN BOARD , SHIDDHIRGANJ, NARAYANGANJ"
"13578","THAI GARDEN,KOCHUKHET"
"13579","IKRAM APPAREL,HOUSE 45,ROAD 27,SECTOR 7,UTTARA"
"13580","SOCIAL ISLAMI BANK LIMITED ATM , BLOCK D , BASHUNDHARA R/A"
"13581","ABDULLAHPUR BUS STAND , UTTARA"
"13582","BANGABANDHU GOVT PRIMARY SCHOOL PLAY GROUND , TAJMAHAL RD MOHAMMADPUR"
"13583","TIKATULI BUS STAN D"
"13584","H 235,ALHAZ ABDUS SOBHAN RD,BLOCK B,BASUNDHARA R/A"
"13585","ROAD 10,SECTOR 9,UTTARA,DHAKA BANGLADESH,SECTOR 9"
"13586","EASTERN DIPLOMATIC WARHOUSE , RD 108 , GULSHAN 1"
"13587","147 IBRAHIMPUR PRIMARY SCHOOL ROAD, MIRPUR 10"
"13588","TROPICAL HOMES LTD,SHAJADPUR,BADDA"
"13589","PURBA NAMAPARA,TALERTEK,KHILKHET"
"13590","INFINITY MEGAMALL , GULSHAN OUTLET , ROAD - 103 , GULSHAN 2 , GULSHAN"
"13591","RETIRED GOVERNMENT EMPLOTEES HOSPITAL , WEST , DHANMONDI"
"13592","RIDGE CREST,H 266,RD 8,BLOCK D,BASUNDHARA R/A"
"13593","MOUCHAK MARKET , MOUCHAK MARKET , MALIBAGH"
"13594","NIMSAR BAZAR , DHAKA CHITTAGONG HIGHWAY , CHANDINA , 3510"
"13595","ASSURE BUSHRA PALACE , SHYAMOLI MOHAMMADPUR"
"13596","ALOKI TEJGAON LINK ROAD , NIKETON , GULSHAN"
"13597","BIRDEM HOSPITAL,SHAHABG CIRCLE"
"13598","TEA STALL , SECTOR 11, UTTARA"
"13599","SAUDIYA DEPARTMENTAL STORE,SECTOR 11,UTTARA"
"13600","MOLLIKA MANZIL,93,SHEWRAPARA TO PIRERBAG ROAD,MUKTI HOUSING,
PASCHIM SHEWRAPARA"
"13601","nobabganj primary school , nobabganj main rd , hazaribagh"
"13602","RIBANA , BLOCK A, LALMATIA"
"13603","GREEN HOUSE RESTAURANT,ELEPHANT ROAD,NEW MARKET"
"13604","KARNAPHULIU GARDEN CITY"
"13605","NARAYANGANJ 300 BEDE HOSPITAL,DEMRA NARAYANGANJ RD,KHANPUR,NARAYANGANJ SADAR,NARAYANGANJ,1400"
"13606","417,ROAD NO 16,BLOCK A,BASUNDHARA R/A"
"13607","DOMESTIC TERMINAL  , NEW AIRPORT ROAD , KURMITOLA , SECTOR  2"
"13608","RABBANI HOTEL AND RESTAURANT BEGUM ROKEYA SARANI , MIRPUR 11"
"13609","central rd , hatirpool"
"13610","BRAC CENTER , 75 , BIR UTTAM A. K .KHANDAKAR ROAD , MOHAKHALI, GULSHAN"
"13611","CGHR BADAS , SHAHBAGH , RAMNA"
"13612","SHAHEED AHSAN ULLAH MASTER GENERAL HOSPITAL,TONGIO PAURASHAVA"
"13613","RAJUK UTTARA APARTMENT PROJECT, AVE 3 , SECTOR 18 , UTTARA"
"13614","HOP APARTMENT , H 21 , SIDDHESWARI RD , SIDDHESWARI"
"13615","SUHRAWARDY MEDICAL COLLEGE READING ROOM , SHAHID SUHRAWARDY MEDICAL COLLEGE ( SHSMC) , SHER E BANGLA NAGAR"
"13616","MEDISPHERE,GREEN ROAD, DHANMONDI"
"13617","AR RAHA HOSPITAL & DIAGNOSTICS LTD , ASIAN CITY RD , HAZI CAMP"
"13618","HASAN INTERNATIONAL MONEY EXCHANGE,GULSHAN AVE,GULSHAN 1"
"13619","MIR M. R MEMENTO , WEST DHANMONDI"
"13620","KHILKHET RAIL CROSSING , NIKUNJA 2"
"13621","ADPERIENCE LTD , HOUSE 137 , LANE 4 , MOHAKHALI DOHS , MOHAKHALI"
"13622","HUNAN DONGYI INDUSTRIAL & TRADING CO LTD ,  BANGLADESH SECTOR 11 , UTTARA"
"13623","IBN SINA DIAGNOSTIC & IMAGING CENTER , H  48 , RD 9A , DHANMONDI"
"13624","IBN SINA DIAGONISTIC & CONSULTATION CENTER,MIRPUR,RUPNAGAR RESIDENTIAL AREA"
"13625","XINXIAN RESTAURANT , SECTOR 1 , UTTARA"
"13626","DUTCH BANGLA BANK ATM BOOTH , 27 , BEGUM,ROKEYA SHARANI , SECTION 12"
"13627","BRITISH COUNCIL, FULLER RD , UNIVERSITY OF DHAKA"
"13628","RUSLANS STUDIO,AWAL CENTER,KAMAL ATATURK AVENUE,BLOCK D,BANANI"
"13629","FURY MART , SAVE TIME , LIVE BETTER , CHADD UDDAN HOUSING , MOHAMMADPUR"
