"","location"
"23300","H 17,RD 21.TILAPAPARA,KHILGAON"
"23301","UPASHAM HEALTH POINT PVT LTD , RD 1/A, NOTUN BAZAR , BADDA"
"23302","house 397- 399 road 7 dohs mirpur"
"23303","PRANTIL II ,RESIDENTIAL AREA,DHANMONDI"
"23304","MOHAMMAD ABDUL KASHEM , 187, I BLOCK ROAD 9 , BASUNDHARA R/A"
"23305","GP HOUSE,ROAD NO 2,BLOCK A,BASUNDHARA R/A"
"23306","MAVANA BANU TOWER,H 115,KAZI OFFICE LN,SIDDHESHWARI"
"23307","TAYBA FAMILY SHOP , 5/2, NORTH PEREBUG MIKUTI HOUSING , DOKKHIN MONIPUR"
"23308","BANGLA MOTOR FOOT OVER BRIDGE"
"23309","HOUSE 15,ROAD 19,SECTOR 14,UTTARA"
"23310","MINISTRY OF FOREIGN AFFAIRS,TOPKHANA RD,RAMNA"
"23311","MATADOR PEN FACTORY , COMPANY GHAT ROAD, BOTTOLA, BHUIYA ESTATE"
"23312","PALMA GROUP OF INDUSTRIES , PALMAL TOWER , GULSHAN AVENUE , GULSHAN 1 , GULSHAN"
"23313","FIRMGATE BUSSTOP ( EAST ) , KAZI NAZRUL ISLAM AVENUE , TEJGAON"
"23314","MIRPUR KALLYANPUR NOTUN BAZAR DAKKHINA ABASHON 74/1"
"23315","TENNIS COURT , ROAD 53 , GULSHAN 2 , GULSHAN"
"23316","ITTEFAQ CIRCLE , H 1 , R K MISSION RD , GOPIBAG"
"23317","EVERGREEN HIGH SCHOOL & COLLEGE,RD 15,SECTOR 12,UTTARA MODEL TOWN"
"23318","JAMUNA FUTURE PARK ENTRY WAY,PROGATI SARANI,BASHUNDHARA"
"23319","BOTTOLA,COM BD,MOHAKHALI DOHS"
"23320","NUVISTA PHARMA PLANT"
"23321","H 38 , SATARKUL RD , BADDA"
"23322","NATIONAL INSTITUTE OF CANCER RESEARCH HOSPITAL , TB GATE RD , MOHAKHALI"
"23323","SHUVECCHA , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT"
"23324","NOWABGANJ-2 GENERAL STORE , P C CULTURE HOUSING SOCIETY , ADABOR"
"23325","SIPAHIBAG BAZAR , KHILGAON"
"23326","GLASS PHARMA, 5/1, MOHONPUR ROAD , MPHAMMADPUR"
"23327","BASHER POOL DOGAIR BAZAR"
"23328","ONLY APPLE,PANTHAPATH"
"23329","BILKIS VILLA , 22 , MITALI HOUSING SOCIETY , SOUTH KAFRUL , POSHCHIM  KAFRUL"
"23330","ABC CRESCENT COURT , H 53 , NEW EASKATON RD , NEW ESKATON"
"23331","ANZAAR BANANI OUTLET, BANANI SUPER MARKET , KAMAL ATATRUK AVENUE, BLOCK D , BANANI"
"23332","JIGATOLA MART , MONESHWAR ROAD DHANMONDI"
"23333","DHANMONDI 4/A , BESIDE OF RENESHA HOSPITAL, HOUSE NO 62 , FLAT NO B2"
"23334","ROAD 3 , BASHA 18/B , MONSHURABAD ABASHIK AREA ADA"
"23335","ROAD 7,MIRPUR DOHS,MIRPUR 12"
"23336","WELL FOOD HEAD OFFICE , VIP ROAD , MOHAKHALI DOHS"
"23337","BANIJJO MELA , SECTOR4 , PURBACHAL"
"23338","H 158 , RD 19 SOUTH BANASREE PROJECT"
"23339","SIKDER STORE , MATUAIL , JATRABARI"
"23340","BARIDHARA J BLOCK,BADDA"
"23341","H 59 , PANTHAPATH"
"23342","ALLURE SOURCING LTD , GULSHAN 2 , GULSHAN"
"23343","ADAMJEE EPZ WATER TREATMENT PLANT, RD 4 , ADAMJEE , SHIDDHIRGANJ , NARAYANGANJ , 1430"
"23344","GREEN MEADOW , HOUSE 541-543, ROAD 9 , BLOCK E , BASHUNDHARA R/A"
"23345","BAITUL JANNAT JAME MASJID , G BLOCK , BASHUNDHARA R/A , BLOCK G"
"23346","TAJINE-  NAWABI CUISINE , BEST KACCHI BIRIYANI AND SHAHI MOROG POLAO SHOP IN DHAKA , BLOCK E, BANANI"
"23347","MOGBAZAR WIRELESS RAILGATE , BORO MOGBAZAR"
"23348","SOURCE & CODE SYSTEM,SECTOR 4,UTTARA"
"23349","DR. ABDUL GAFFAR PLABON , RESIDENTIAL AREA , DHANMOND"
"23350","AZAMPUR RAILGATE JAME MASJID,SECTOR 4,UTTARA"
"23351","LOS POLLOS , JOAR SHAHARA , KURIL"
"23352","PEACE PARK , ROAD 6 , RIAJBAGH , KHILGAON"
"23353","H 13/2,KALACHANPUR MAIN RD,KALACHANPUR"
"23354","H 33, RD 13 , ADABOR"
"23355","CKD UROLOGY HOSPITAL , 32 , ROAD NO 3, MUKTI HOUSING , SHYAMOLI"
"23356","BEST HAIR TRANSPLANTATION , GREEN ROAD DHANMONDI"
"23357","JIRABO , ASHULIA HIGHWAY , RUSTAMPUR , ASHULIA , 1341"
"23358","87/1,MASTER PARA ROAD,SENPARA PARBATA,BOROBAGH"
"23359","DHAKA BIMANBANDAR,AIRPORT RAILWAY STATION"
"23360","NAWABKABAB GHAR , AVOY DAS LN, TIKATULI"
"23361","PROGRESS APPARELS ( BANGLADESH ) LTD , RD 7 , ADAMJEE , SHIDDHIRGANJ ,NARAYANGANJ , 1430"
"23362","461,I BLOCK ROAD 1,BASUNDHARA R/A"
"23363","696, HATIRJHEEL LINK ROAD , WIRELESS , MOGBAZAR"
"23364","H 662, RD 4, BLOCK H , BASHUNDHARA R/A"
"23365","TSC MOOBEAN,TSC MOR,UNIVERSITY OF DHAKA"
"23366","AGA KHAN ACADEMY DHAKA,SAYEM SOBHAN TANVIR RD,BLOCK G,BASHUNDHARA R/A"
"23367","EASTERN HOUSING,HOUSE 28,ROAD W1,BLOCKD,EASTERN HOUSING,BLOCKD,MIRPUR"
"23368","DC OFFICE NEW COURT BUS STOP,DHAKA NARAYANGANJ RD,CHASARA NARAYANGANJ SADAR,1400"
"23369","THAI BAHN,GULSHAN 2,GULSHAN"
"23370","dhaka cmh dhaka cantonment"
"23371","HOUSE 56 , ROAD 1 , BLOCK F , SECTOR 2 , AFTABNAGAR"
"23372","WHITE HOUSE HOTEL AND RESTAURANT,H 155,SHANTINAGAR RD,SHANTINAGAR"
"23373","AIRPORT RENT A CAR SERVICE,
HAZRAT SHAHJALAL INTERNATIONAL AIRPORT,KURMITOLA"
"23374","KHAN INTERNATIONAL , COLLEGE RD"
"23375","BIR UTTAM KHALED MOSHARROF AVENUE PASCHIM NAKHALPARA SHER E BANGLA NAGAR"
"23376","GREEN ARCADIA 428 D BLOCK 7 NO ROAD BLOCK D BASHUNDHARA R/A"
"23377","H 48,RD 5,NIKUNJA 1"
"23378","APON COFFEE SHOP , SHAHID BAKI SARAK , TALTOLA , KHILGAON"
"23379","ASSET SNOWDEOPS , HOUSE 78 , ROAD 11 , BLOCK E , BANANI"
"23380","192,MODDHO PAIKAPARA,TAZ LANE ROAD,MUKTI HOUSING,MODDHO PAIKAPARA"
"23381","SAVAR BAZAR BUS STAND,BAZAR RD 1340"
"23382","H KHA 42/12 , BERIBADH RD , NIKUNJA 2"
"23383","UNITED HOSPITAL,RD 71,GULSHAN 2"
"23384","CONCORD BOSPHOROUS , H 14 , RD 23/A , BANANI"
"23385","JUNGLE BARI RESORT SWIMMING AND RESTAURANT,SECTOR 24,PURBACHAL"
"23386","RANI MAHAL BORO VANGA RD"
"23387","BHAI BHAI GENERAL STORE , KAZI OFFICE LANE , WIRELESS , PALTAN"
"23388","KAMALAPUR RAILWAY STATION, KAMALALPUR"
"23389","HAWLADER GENERAL STORE,KATASHUR,MOHAMMADPUR"
"23390","ROYAL BUFFET,RESIDENTIAL AREA,DHANMONDI"
"23391","bongo bazar complex, phonix rd , fulbaria"
"23392","LALMATIYA HOUSING SOCIETY SCHOOL & COLLEGE , LALMATIA RD, BLOCK B, LALMATIA"
"23393","PRO TECHNOLOGY SOLUTION,NAYA PALTAN"
"23394","H 23 , RD 28 , BANANI"
"23395","SHADHINATA TOWER,H 1667,BIR UTTAN ZIAUR RAHMAN RD,SHAHEENBAG"
"23396","KALSHI CIRCLE,BAUNIABADH,MIRPUR 11"
"23397","BAIPYL BUS STOP, NABINAGAR CHANDRA ROAD,BAIPAYL"
"23398","RD 13 , ADABOR"
"23399","DOLAIPAR BUS STOP , DHAKA MAWA HIGHWAY  , JATRABARI"
"23400","RD 6/4A,DHAMALKOT,DHAKA CANTONMENT"
"23401","TT PARA BUS STAND , KAMLAPUR ROAD , DHAKA , BANGLADESH"
"23402","MATERNAL & CHILD HEALTH TRAININH INSTITUTE,AZIMPUR LALBAGH RD,AZIMPUR"
"23403","MJW BHABAN , NORTH SHYAMOLI"
"23404","AFRIN,H 14,RD 1,AFTAB NAGAR PROJECT,BADDA"
"23405","RANI MOHOL BUS STOP,DEMRA,NARAYANGANJ,SHIDDHIRGANJ"
"23406","GREEN LIFE MEDICAL COLLEGE , 32 CRESCENT ROAD , KALABAGAN , 1205"
"23407","LANE NO 10 , MODDHO BASHABO , KOMLAPUR"
"23408","THE NEW GULSHAN PLAZA RESTAURANT , GULSHAN 2 , GULSHAN"
"23409","SHAHJADPUR FASHION , GABTALI , MIRPUR"
"23410","BANGABANDHU SHEIKH MOJIB MEDICAL UNIVERSITY ( BSMMU )/ PG HOSPITAL BLOCK B , KAZI NAZRUL ISLAM AVE , SHAHBAG"
"23411","FOOD OF KING,ECB CHOTTOR,DHAKA CANTONMENT"
"23412","185 186 , ROAD 5 , SECTION 2"
"23413","HASANAH PALACE , BLOCK G , AFTABNAGAR"
"23414","COWCAITI RD , NOBINAGAR , 1345"
"23415","NATIONAL INSTITUTE OF NEUROSCIENCES HOSPITAL,SHAHID SHAHABUDDIN RD,AGARGAON"
"23416","RUPOSHI BANGLA PARK,KAICHA BARI ROAD,NOBINAGAR"
"23417","IBN SINA MEDICAL COLLEGE , KALYANPUR VILLA RD , SOUTH KALLYANPUR ,KALLYANPUR"
"23418","BASUNDHARA I BLOCK HELIPAD,BLOCK I,BASUNDHARA R/A"
"23419","SHAH ALI MAZAR , UTTAR BISHIL , MIRPUR 1"
"23420","MANASI CINEMA HALA  , BANGSHAL RD , NAWABPUR"
"23421","MOLLA SALT ( TRIPLE REFINED ) INDS . LTD FACTORY , KONDA"
"23422","CRYSTAL PALACE , RD 140 , GULSHAN 1"
"23423","ATISH DEPANKAR ROAD,MODDHO BASHABO,SHHJAHANPUR"
"23424","AHN TOWER , BIR UTTAM CR DATTA RD , HATIR POOL"
"23425","HOUSE 826/827, ROAD 21, BLOCK G"
"23426","DEPARTMENT OF BIOCHEMISTRY & MOLECULAR BIOLOGY,CURZON HALL ROAD,FAKIRAPOOL,SIDDIKBAZAR"
"23427","M.N. HUDA BHUIYA , 56/6 , KALLYANPUR PRODHAN SARAK , NOTUN BAZAR , MUKTI HOUSING , MODDHO PAIKPARA"
"23428","REEN HOMES , H 10/7 , IQBAL RD , MOHAMMADPUR"
"23429","HAZRAT SHAHJALAL INETERNATIONAL AIRPORT"
"23430","REVOLUTION ON BIKES , RD 10, MIRPUR DOHS"
"23431","GULSHAN CLUB LIMITED , GULSHAN 2 , GULSHAN"
"23432","ROAD NO . 3 , SECTION 6"
"23433","SURKUNJO SDANGIT ACADEMY , H 58 , HONDA ST , TEJKUNIPARA"
"23434","eastern rd , mohakhali"
"23435","s lakhon khola rd bandar naryanganj 1400"
"23436","GABTOLI GORUR HAT ROAD , MOFIZBAG HOUSING , GABTOLI"
"23437","AMARI DHAKA , GULSHAN 2, GULSHAN"
"23438","AMERICAN CLUB AEEA,ROAD 70,GULSHAN 2,GULSHAN"
"23439","JABBER HETGHTS , 149 , ROAD 2/1, SECTION 12"
"23440","COOPERS , SATMASJID ROAD WEST DHANMONDI"
"23441","FOOD+ PLUS SNACKS CORNER , HAZRAT SHAHJALAL INTERNATIONAL AIRPORT , KURMITOLA"
"23442","KALMA BAZAR , ANWAR JANG RD , PARAGAON SAVAR , 1343"
"23443","TONY ROMA'S , H 3/B , RD 74 , GULSHAN 2"
"23444","MIYA HALAL FOOD BAKERY & CONFECTIONARY , AUCHPARA"
"23445","NAGAR VALLEY HOTEL , SECTOR 4 , UTTARA"
"23446","ROJONI VILLA , H 3/A, RD 5 , KADERABAD HOUSING MOHAMMADPUR"
"23447","LAB AID SPECIALIZED HOSPITAL , HOUSE 6 , ROAD 4 ,  DHANMONDI"
"23448","MURSHAD FURNITURE , H 8 , LAKE CIRCUS , KALABAGAN"
"23449","ROSE GARDEN HIGH SCHOOL MAIN BRANCH,BRAMMONCHIRON,SAYEDABAD"
"23450","DOULOT KHAN RD,NURERCHALA,VATARA"
"23451","CROSS WORLD POWER LTD ( CROSS WORLD GROUP ) , GULSHAN 2 , GULSHAN"
"23452","196/1 , KRISHIBID ROAD , SENPARA PARBATA , PURBA KAZIPARA"
"23453","IMM HOME , SECTOR 12 , UTTARA"
"23454","AKIB MEDICINE CORNER , NORTH AZAMPUR , UTTARA"
"23455","H 71/1 , RD 5 , PC CULTURE HOUSING SOCIETY , MOHAMMADPUR"
"23456","DIT PLOT JAME MASJID , DIT PLOT RD , GANDARIA"
"23457","R S SNACK CORNER,DHAKA MEDICAL COLLEGE"
"23458","SHAHINUR JAME MASJID,HAFIZ UDDIN SARKAR RD,MOINARTEK"
"23459","CASABLANCE , GULSHAN AVENUE , DAKKHIN  BADDA , GULSHAN"
"23460","H 31,RD 6,MERUL BADDA"
"23461","SKY LOUNGE BLOCK D, MIRPUR 2"
"23462","YOUNG FOREVER , ROAD 06 , BANANI DOHS , BANANI"
"23463","OPORAJITA APARTMENT,HOUSE 2,ROAD 15,SECTOR 7,UTTARA"
"23464","10/E , GREEN ROAD , TEJGAON"
"23465","CP FIVE STAR ALIF FOOD , KURIL VATARA"
"23466","GLOBAL DENTAL CENTER , H 1, RD 11 , BANANI"
"23467","HAIER BANASREE SHOP, BLOCK C"
"23468","PUBLIC TOILET , BLOCK A , MIRPUR 12"
"23469","TAQWA JAME MASJID,RD 12/A,DHANMONDI"
"23470","H 749, RD 23 , BLOCK F, BASHUNDHARA RF/A"
"23471","THE WATCH MERCHANT , SECTOR 12 , UTTARA"
"23472","AHSANIYA MISSION CANCER AND GENERAL HASPA"
"23473","H 36,RD 20A,SECTOR 4,UTTARA"
"23474","MERADIA KACHA BAZAR BANASREE"
"23475","TALUKDAR BIRIYANI HOUSE,DHAKA MYMENSINGH HIGHWAY,1711"
"23476","bangladesh computer council , new  colony rd , agargaon"
"23477","RD 17 , BLOCK L , BAHSUNDHARA R/A"
"23478","AD-DIN BARRISTER RAFIQUE-UL HUQ HOSPITAL , POSTOGOLA , SHYAMPUR"
"23479","KRISHIBID BAZAR , 801/ 2 , BAGUM ROKEYA SHARANI , WEST KAFRUL , PURBA KAZIPARA"
"23480","RUPNAGAR POLICE STATION,PALLABI"
"23481","H 257 , RD 10/A , WEST DHANMONDI"
"23482","22 TALA GARMENTS , KALSHI , MIRPUR DHAKA 1216, BANGLADESH"
"23483","ROAD 9 , BLOCK C , BASUNDHARA R/A"
"23484","CHARTERED LIFE INSURANCE COMPANY LTD"
"23485","UCB ATM,H 9,RD 4,NIKUNJA 2"
"23486","AB BANK LTD ATM BOOTH,SHATTAISH RD,RUSTAMPUR"
"23487","MEENA KABBO,BLOCK F,BASHUNDHARA R/A"
"23488","AL ARAFAH ISLAMI BANK LIMITED,NSU MAIN CAMPUS ROAD,BLOCK B, BASUNDHARA"
"23489","FAJITAS, SECTOR-13 , UTTARA"
"23490","NONGOR , 323 , AL HAJ ABDUS SOBHAN ROAD , BLOCK B, BASHUNDHARA R/A"
"23491","HASAN KACHA MALER ARODH , DHAKA CHITTAGONG HIGHWAY WEST JATRABARI"
"23492","SHANTIDHARA  CHAYANIR GUEST HOUSE FOR APOLLO PATIENT , BLOCK E , BASHUNDHARA R/A"
"23493","RD 8,BLOCK H,BASUNDHARA  R/A"
"23494","GOVT OFFICERS QUARTER , ALAUL AVENUE , KOTBARI BAZAAR , UTTARA"
"23495","26/3 , BLOCK D , SHER SHAH SURI ROAD , MOHAMMADPUR"
"23496","SULTANA RAZIA RD"
"23497","JAPAN GARDEN CITY BLDG NO. 09 , JAPAN GARDEN CITY RD , JAPAN GARDEN CITY , MOHAMMADPUR"
"23498","BANGLADESH KRISHI BANK,SHYAMOLI RD 1,SHYAMOLI"
"23499","GULISTAN , BANGABANDHU AVE, MOTIJHEEL"
"23500","H 13/10,MADRASA RD,MOHAMMADPUR"
"23501","MULTIPLAN CHOWDHURY , 37/GA , MIDDLE PAIKPARA , MUKTI HOUSING , MODDHO PAIKPARA"
"23502","BOW BAZAR TALI OFFICE,BOU BAZAR RD,HAZARIBAG"
"23503","BANGLA TV , MOUCHAK MARKET , MALIBAGH"
"23504","LABAID CANCER HOSPITAL AND SUPER SPECIALIZED CENTER , GREEN ROAD KATHALBAGAN"
"23505","GREEN CRESCENT HEALTH SERVICE"
"23506","CREATIVE MIND , SECTOR 7 , UTTARA"
"23507","JAPAN GARDEN CITY ,  JAPAN GARDEN RD, JAPAN GARDEN CITY, MOHAMMADPUR"
"23508","AAWAZ STUDIO , BLOCK B , NIKETON"
"23509","RAFA PHARMA,EAST RAMPURA"
"23510","KREATIVDEV,ROAD 5,SECTOR 11,UTTARA"
"23511","AHMEDBAD ADARSHA HIGH SCHOOL ,KADAMTALA HIGH SCHOOL RD , AHMEDBAG , SABUJBAG"
"23512","1001/7/C , EAST SHEWRAPARA ROAD , WEST KAFRUL, PURBA KAZIPARA"
"23513","S K KHAN & COMPANY,ROAD 62,GULSHAN 2,GULSHAN"
"23514","ESTETICO CAFE , BASUNDHARA R/A"
"23515","HELAL KUTIR,13 B,ROAD 117,DAKKHIN BADDA,GULSHAN"
"23516","H 127, RD 10 , BLOCK F , ABSHUNDHARA R/A"
"23517","ROAD 2 NIKETON BLOCK B , NIKETON HOUSING SOCIETY , GULSHAN"
"23518","THAILAND SPA AND MASSAGE , TB GATE , MOHAKHALI"
"23519","RUPAYON PALACE,H 368,RD 8M,MIRPUR 11"
"23520","D' AKBAR HEALTH CARE , GULSHAN 2"
"23521","15,SHER SHAH SURI ROAD,MOHAMMADPUR"
"23522","KING'S SAVAR , THANA RD , 1340"
"23523","H 429,RD 11,BLOCK F,BASUNDHARA R/A"
"23524","MEZBANDARI,JOYNAB ALI SOROK,BASHUNDHARA ROAD"
"23525","SIMPLETREE ANARKALI GULSHAN AVENUE , GULSHAN 1 , GULSHAN"
"23526","CITY BANK LTD ATM. BANASREE DEMRA RD"
"23527","SQUARE HOSPITALS LTD,PANTHAPATH RD,KALABAGAN"
"23528","FAHIM VARIETIES STORE , SACHIB ROAD , GENDA"
"23529","KADER CHOWDHURY COMPLEX , ZAFRABAD , MOHAMMADPUR"
"23530","DNCC POLICE BOX , MADANI AVENUE  BARIDHARA , NOTUN BAZAR"
"23531","MAQSOOD RAHMAN,SECTOR 11,UTTARA"
"23532","ULTRA SMILE DENTAL CARE , TAJMAHAL ROAD , MOHAMMADPUR"
"23533","BAUSHIA , GOJARIA , MUNSHIGANJ"
"23534","LANE 10 EAST , NIKUNJA 1 , BARIDHARA"
"23535","PRIME STORE , SHAGUFTA HOUSING SOCIETY , MIRPUR DOHS"
"23536","MOHAMMADPUR TOWN HALL MARKET,SALIMULLAH ROAD"
"23537","PAN PIZZA.COM,BOSILA,MOHAMMADPUR"
"23538","TUMULIA,KALIGANJGAZIPUR"
"23539","BIPLOB TOWER ( CUSTOMS BOND COMMISSIONERATE ( NORTH ) , DHAKA , SECTOR 13 , UTTARA"
"23540","CRIMSON CUP , 300 FEET ENTRANCE , BASHUNDHARA"
"23541","CRYSTAL PALACE , H 60 , RD 15  A, BLOCK F , BASUNDHARA R/A"
"23542","GM HOLDINGS LIMITED , ROAD 27 , BLOCK K , BANANI"
"23543","KONAPARA BUS STOP , DHAKA - DEMRA HIGHWAY , SHONIR AKHRA , JATRABARI, 1000"
"23544","TRANSPARENT CORPORATION , BLOCK A , MIRPUR 12"
"23545","63, SHSH ALI BAGH ROAD SENPARA PARBATA , SHAH ALI BAGH"
"23546","YASIN MANSION 229/C , I BLOCK ROAD 8 , BASHUNDHARA R/A"
"23547","SECTOR 2,DAKSHINKHAN"
"23548","KALLYANPUR BUS STAND JAME MASJID,KALLYANPUR VILLA RD,SOUTH KALLYANPUR,KALLYANPUR"
"23549","TELEBRANDS BANGLADESH , RAJABAZAR , PANTHAPATH"
"23550","RICKSHAW ROAD , GULSHAN 2 , GULSHAN"
"23551","AZAMPUR , SECTOR 7 , UTTARA"
"23552","GOOD LUCK ENTERPRISE , WEST NAKHALPARA RD , WEST NAKHALPARA"
"23553","H 150/1,WIRELESS RD,MOHAKHALI"
"23554","NORTHERN LIONS R.P TOWER ZOO RD BLOCK D MIRPUR 2"
"23555","SHER - E - BANGLA NANTIONAL STADIUM , 2 NO GATE , SHER -E - BANGLA NATIONAL CRICKET STADIUM , MIRPUR 2"
"23556","RAIAN ARIAN INTERNATIONAL , PURANA PALTAN"
"23557","TAMIRUL MILLAT KAMIL MADRASA,ENGINEER GOLI,MIR HAZIRBAG,JATRABARI"
"23558","H 130,RD 9,EAST GORAN"
"23559","STS AVE,BLOCK E,BASUNDHARA R/A"
"23560","BACKBENCHERS , MOHAMMADPUR RING RD , JANATA HOUSING"
"23561","CITY BANK ATM , NORTH SOUTH UNIVERSITY PARKING ROAD , KURIL"
"23562","DIABARIR BAZAR,DIABARI RD,NOA NAGAR,UTTARA"
"23563","THE GROVE BISTRO,GULSHAN 2,GULSHAN"
"23564","446, ROAD 6A, MIRPUR DOH , MIRPUR 12"
"23565","PABNA COLONY , PABNA COLONY ROAD , MALIBAGH"
"23566","BEPARI SLOTH STORE ISLAMPUR RD SADARGHAT"
"23567","YANTAI CUISINE AND RESTAURANT,H 1/1,MILK VITA RD,MIRPUR 6"
"23568","SOBHANBAG GOVT. QUARTER , SOBHANBAG , SUKRABAD , DHANMONDI"
"23569","H 58 , MOTIJHEEL RD , MOTIJHEEL"
"23570","ADB , SYED MAHBUB MORSHED AVENUE , PWD SWEEPER COLONY , SHER E BANGLA NAGAR"
"23571","RD 5 , SOUTH BISHIL"
"23572","MITHAI MIRPUR,WEST KAFRUL,AGARGAON"
"23573","SHARIF BIRIYANI HOSUE , ZINZIRA RAMERKHANA RD , AGA NAWAB DEORY"
"23574","NAZIRA BAZAR CHOTO MASJID,NAZIRA BAZAR RD,BANGSHAL"
"23575","JOYA ENTERPRISE,BARMA STAND RD,BARMAISTAN,SHIDDHIRGANJ,NARAYANGANJ,1430"
"23576","BANIJJO MELA ,S ECTOR 4, PURBACHAL"
"23577","WANDER INN RESTAURANT AND CONFECTIONARY,HAJ CAMP RD,CAAB COLONY,DAKSHINKHAN"
"23578","BANGLADESH SPECIALIZED HOSPITAL , SHYAMOLI , MOHAMMADPUR"
"23579","H 15, RD 7 , NIKUNJA 2"
"23580","BASHUDNHARA CITY SHOPPING COMPLEX, PANTHAPATH , DHAKA"
"23581","MOHAKHALI TB GATE JAME MASJID , TB GATE RD , MOHAKHALI"
"23582","ROAD 8 NIKETON , NIKETON HOUSING SOCIETY , NIKETAN"
"23583","UTTARA DIABARI METRO RAIL HAAT , SECTOR 18"
"23584","F&F COFEE,SECTION 6,MIRPUR"
"23585","SHUCHONA COMMUNITY CENTER , MOHAMMADPUR RING RD , JANATA HOUSING"
"23586","HOUSE 4 ,ROAD 9 , BLOCK G , BANANI , DHAKA"
"23587","MEW AUTO GALAXY , H 106/2 , KAKRAIL RD , KAKRAIL"
"23588","TAMIRUL MILLAT KAMIL MADRASA,MADRASA RD,MIR HAZIRBAG,JATRABARI"
"23589","ARS WASHING LTD , SQUARE RD , WEST ARICHPUR , RUSTAMPUR"
"23590","TUV RHEINLAND BANGLADESH PRIVATE LIMITED , ROAD 113/A , GULSHAN 2 , GULSHAN"
"23591","HASNA HENA,H 16,LAKE CIRCUS,KALABAGAN"
"23592","DHAKA NATIONAL MEDICAL INSTITUTE HOSPITAL , KOLTABAZAR , SUTRAPUR"
"23593","CNG GAS STATION,DHAKA CHITTAGONG HIGHWAY,TIKATULI"
"23594","SCHOLASTICA , SECTOR 1 , UTTARA"
"23595","HOSSAIN MARKET , PROGOTI SARANI , NORTH BADDA"
"23596","SECTION POLICE FARI,SECTION DHAL RD,VAGOLPUR,HAZARIBAG"
"23597","DESCO , H 1/KA , MIRPUR 6 INSIDE RD , MIRPUR 6"
"23598","SHAHEED RAMIZ UDDIN CANTONMENT COLLEGE , SHAHID SARANI, DHAKA CANTONMENT"
"23599","19,ROAD 2,KOTBARI BAZAAR,SECTOR 5"
"23600","LAB AID CARDIAC HOSPITAL,H 1,RD 4,DHANMONDI"
"23601","TSC MOOREBAN , TSC MOR , UNIVERSITY OF DHAKA"
"23602","ALOK HOSPITAL RD, RD 2, BLOCK B,  MIRPUR 10"
"23603","HOUSE 271/48/A,NIRIBILI HOUSING,SHANKAR,WEST DHANMONDI"
"23604","70/1/B , MIDDLE PAIKPARA , MUKTI HOUSING , MODDHO PAIKPARA"
"23605","FRAMES OPTICS 2, BORO MOGHBAZAR"
"23606","DIG BHABAN,GULSHAN NORTH AVENUE,GULSHAN 2"
"23607","SHWAPNO , AZIMPUR RD , AZIMPUR"
"23608","AMBER IT LIMITED,MIRPUR 10,SENPARA PARBATA"
"23609","AUPORAJITA , HPUSE 375 376, ROAD 9 , BLOCK C, BASHUNDHARA R/A"
"23610","CHAMELI ( 11 C , 11D ) , SECTOR 18 , UTTARA"
"23611","LA BELLE LUXURY SPA , ROAD 44 , GULSHAN 2 , GULSHAN"
"23612","GREEN PEACE , H 168/1, GREEN RD"
"23613","BONDHU GARMENTS , RD 1, ARAMBAG R/A , MIRPUR 7"
"23614","RD 6 SECTOR 12 UTTARA"
"23615","LADIE'S CLUB AUDITORIUM , ESKATON GARDEN RD , OLD ESKATON"
"23616","MIR KABAB,KALABAGAM STAFF QUARTER"
"23617","BIJOY SARANI,PLD AIRPORT RD"
"23618","HOUSE 282 ROAD 3 SECTION 7 MIRPUR"
"23619","DESHI PARA JAME MASJID , SHIMULTOLY RD , 1702"
"23620","H 52/A, CENTRAL RD , DHANMONDI"
"23621","MAHMUDA PALACE , 101 , D BLOCK  6 NO ROAD , BLOCK D , BASUNDHARA R/A"
"23622","HERFY,BLOCK I,BASUNDHARA R/A"
"23623","TOWER OF AKASH,GULSHAN 1,GULSHAN"
"23624","SUNMANDI , SONARGAON , NARAYANGANJ"
"23625","BISMILLAH GENERAL STORE , JA 58/2, RAKINS RD , LAKE VIEW , BADDA"
"23626","MIRPUR BENARASHI SHAREE MARKET,BENAROSHI POLLI ROAD,SECTION 10"
"23627","NAVANA OSMAN @LINK , INDUSTRIAL AREA , TEJGAON"
"23628","UTTAR MODHUBAG CHOURASTA JAME MASJID HATIRJHEEL LINK RD MODHUBAG"
"23629","SAJAI PARLOUR,146,ROAD 13B,BANANI,GULSHAN"
"23630","KALAMPUR CATTLE MARKET,SANORA"
"23631","IBN SINA HOSPITAL PHARMACY , RESIDENTIAL AREA DHANMONDI"
"23632","BRITISH INTERNATIONAL SCHOOL , LALMATIA RD , BLOCK B , LALMATIA"
"23633","talukder homeo mall , h 50 , rd 7 , block a , mirpur 12"
"23634","RD 61 , GULSHAN 2"
"23635","DOMESTIC TERMINAL (DAC),HAZRAT SHAHJALAL INTERNATIONAL AIRPORT"
"23636","UPPERCRUST BOULANGERIA & PATISSERIE GULSHAN 2, GUSLHAN"
"23637","SKS TOWER , MOHAKHALI"
"23638","M H SAMORITA HOSPITAL AND MEDICAL COLLEGE , SHAHID TAZUDDIN AHMED AVE , TEJGAON INDUSTRIAL AREA"
"23639","SHAHBAG POLICE STATION MASJID , KAZI NAZRUL ISLAM AVE , UNIVERSITY OF DHAKA A"
"23640","HAKIM HERITAGE , ROAD 6 , DHANMONDI"
